42270678-fb38f5 | http://is16.auto.ru/all/images/35/7e/60x45/357e6bc4.jpg |  BMW X5 I (E53) Рестайлинг3.0d AT (218 л.с.) 4WD  | #000000 | 850 000 |  2004  |  200 000 км  |  3.0d AT (218 л.с.) 4WDвнедорожник, дизель, полный  | Санкт-Петербург | 11.01.15
1006518563-a4ddd5 | http://is2.auto.ru/all/images/7d/4a/60x45/7d4a04ce.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #000000 | 500 000 |  2002  |  210 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 11.01.15
1002171615-6a00c4 | http://is16.auto.ru/all/images/ab/81/60x45/ab8191e2.jpg |  BMW X5 I (E53)3.0 AT (231 л.с.) 4WD  | #CACECB | 550 000 |  2001  |  270 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Ростов-на-Дону | 11.01.15
1003775462-1fb0 | http://is8.auto.ru/all/images/94/de/60x45/94de2f51.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #9c9999 | 1 499 999 |  2007  |  155 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 11.01.15
1006570111-8004 | http://is15.auto.ru/all/images/4a/fa/60x45/4afacb9e.jpg |  BMW X5 II (E70) Рестайлинг 35d3.0d AT (265 л.с.) 4WD  | #000000 | 2 000 000 |  2010  |  85 000 км  |  3.0d AT (265 л.с.) 4WDвнедорожник, дизель, полный  | Нижний Новгород | 11.01.15
1006420607-69964e | http://is18.auto.ru/all/images/a2/16/60x45/a216dfb6.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #000000 | 1 430 000 |  2008  |  159 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 11.01.15
35264398-9d8176 | http://is15.auto.ru/all/images/f9/5e/60x45/f95e6e3d.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #000000 | 650 000 |  2002  |  190 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Майкоп | 11.01.15
1006571597-49e2 | http://is5.auto.ru/all/images/15/fe/60x45/15fe4c0e.jpg |  BMW X5 II (E70) 35d3.0d AT (286 л.с.) 4WD  | #9c9999 | 1 780 000 |  2009  |  174 000 км  |  3.0d AT (286 л.с.) 4WDвнедорожник, дизель, полный  | Абакан | 11.01.15
1006572837-44fe0 | http://is6.auto.ru/all/images/37/5b/60x45/375bfb9a.jpg |  BMW X5 III (F15) M50d3.0d AT (381 л.с.) 4WD  | #FFFFFF | 4 690 000 |  2013  |  33 900 км  |  3.0d AT (381 л.с.) 4WDвнедорожник, дизель, полный  | Санкт-Петербург | 11.01.15
1006573493-8c1d | http://is13.auto.ru/all/images/ab/44/60x45/ab4413a8.jpg |  BMW X5 I (E53) Рестайлинг3.0d AT (218 л.с.) 4WD  | #9c9999 | 780 000 |  2004  |  230 000 км  |  3.0d AT (218 л.с.) 4WDвнедорожник, дизель, полный  | Киров | 11.01.15
1006573271-aee7 | http://is10.auto.ru/all/images/7d/87/60x45/7d87dabf.jpg |  BMW X5 II (E70) Рестайлинг 30d3.0d AT (245 л.с.) 4WD  | #926547 | 2 450 000 |  2010  |  74 000 км  |  3.0d AT (245 л.с.) 4WDвнедорожник, дизель, полный  | Гагарин | 11.01.15
1005922123-0fde | http://is7.auto.ru/all/images/ea/f8/60x45/eaf8ed27.jpg |  BMW X5 II (E70) 30i3.0 AT (272 л.с.) 4WD  | #FFFFFF | 1 300 000 |  2008  |  130 000 км  |  3.0 AT (272 л.с.) 4WDвнедорожник, бензин, полный  | Новороссийск | 11.01.15
1006575783-98ea58 | http://is9.auto.ru/all/images/fd/8c/60x45/fd8ce977.jpg |  BMW X5 I (E53) Рестайлинг3.0 AT (231 л.с.) 4WD  | #9c9999 | 880 000 |  2004  |  180 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 11.01.15
1006575735-ac5a | /i/all7/img/no-photo-thumb.gif |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #000000 | 1 750 000 |  2009  |  120 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 11.01.15
1004336235-bada | http://is14.auto.ru/all/images/00/d1/60x45/00d1608e.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #000000 | 420 000 |  2001  |  260 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Смоленск | 11.01.15
1006163231-51c97a | http://is8.auto.ru/all/images/1b/82/60x45/1b82a914.jpg |  BMW X5 I (E53) Рестайлинг4.4 AT (320 л.с.) 4WD  | #CACECB | 850 000 |  2005  |  19 000 км  |  4.4 AT (320 л.с.) 4WDвнедорожник, бензин, полный  | Курск | 12.01.15
1006568675-97885 | /i/all7/img/no-photo-thumb.gif |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #000000 | 500 000 |  2001  |  235 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Нальчик | 12.01.15
45528132-e47c | http://is16.auto.ru/all/images/e8/e9/60x45/e8e94cb5.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #CACECB | 550 000 |  2002  |  255 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Тихорецк | 12.01.15
151-2269 | http://is2.auto.ru/all/images/f8/08/60x45/f8083851.jpg |  BMW X5 II (E70) Рестайлинг 40d3.0d AT (306 л.с.) 4WD  | #926547 | 2 860 256 |  2012  |  134 000 км  |  3.0d AT (306 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 12.01.15
1002472953-fa0d | http://is17.auto.ru/all/images/40/a0/60x45/40a05068.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #9c9999 | 1 790 000 |  2010  |  122 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Старый Оскол | 12.01.15
1006615513-1e362 | http://is9.auto.ru/all/images/c1/fc/60x45/c1fcbfdd.jpg |  BMW X5 II (E70) 48i4.8 AT (355 л.с.) 4WD  | #CACECB | 1 300 000 |  2007  |  150 000 км  |  4.8 AT (355 л.с.) 4WDвнедорожник, бензин, полный  | Краснодар | 12.01.15
1006460881-e428 | http://is15.auto.ru/all/images/79/cb/60x45/79cb71c8.jpg |  BMW X5 I (E53) Рестайлинг4.4 AT (320 л.с.) 4WD  | #000000 | 799 000 |  2006  |  146 000 км  |  4.4 AT (320 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
65293-b13f | http://is9.auto.ru/all/images/98/88/60x45/9888f962.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #9c9999 | 1 229 000 |  2007  |  103 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 12.01.15
1006616843-d96c | http://is9.auto.ru/all/images/46/0f/60x45/460fe9cd.jpg |  BMW X5 I (E53) Рестайлинг3.0 AT (231 л.с.) 4WD  | #926547 | 680 000 |  2005  |  200 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1006616347-98f06 | http://is2.auto.ru/all/images/14/f4/60x45/14f43dc0.jpg |  BMW X5 I (E53)3.0 AT (231 л.с.) 4WD  | #000000 | 550 000 |  2003  |  110 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1003609460-0e1164 | http://is4.auto.ru/all/images/de/32/60x45/de321b67.jpg |  BMW X5 II (E70) Рестайлинг 35i3.0 AT (306 л.с.) 4WD  | #000000 | 2 450 000 |  2012  |  89 000 км  |  3.0 AT (306 л.с.) 4WDвнедорожник, бензин, полный  | Рязань | 12.01.15
1006155493-df85b | http://is17.auto.ru/all/images/9d/82/60x45/9d82ebfd.jpg |  BMW X5 II (E70) Рестайлинг 50i4.4 AT (407 л.с.) 4WD  | #000000 | 6 100 000 |  2012  |  40 000 км  |  4.4 AT (407 л.с.) 4WDвнедорожник, бензин, полный  | Рязань | 12.01.15
42180438-58c7d6 | http://is10.auto.ru/all/images/86/49/60x45/8649f11b.jpg |  BMW X5 II (E70) 30i3.0 AT (272 л.с.) 4WD  | #000000 | 1 095 000 |  2008  |  149 000 км  |  3.0 AT (272 л.с.) 4WDвнедорожник, бензин, полный  | Рязань | 12.01.15
4433760-27e15 | http://is8.auto.ru/all/images/1d/f3/60x45/1df3e000.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #9c9999 | 1 350 000 |  2008  |  183 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Рязань | 12.01.15
1003264708-60265 | /i/all7/img/no-photo-thumb.gif |  BMW X5 II (E70) Рестайлинг 35i3.0 AT (306 л.с.) 4WD  | #000000 | 2 300 000 |  2012  |  89 000 км  |  3.0 AT (306 л.с.) 4WDвнедорожник, бензин, полный  | Рязань | 12.01.15
1004613491-86797 | http://is14.auto.ru/all/images/c1/16/60x45/c116cf6b.jpg |  BMW X5 II (E70) 30i3.0 AT (272 л.с.) 4WD  | #000000 | 1 090 000 |  2008  |  170 000 км  |  3.0 AT (272 л.с.) 4WDвнедорожник, бензин, полный  | Вологда | 12.01.15
1005698131-2654 | http://is4.auto.ru/all/images/33/9c/60x45/339c1eb6.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #0000FF | 470 000 |  2001  |  185 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1006618391-3ae20a | http://is6.auto.ru/all/images/1b/e6/60x45/1be6f942.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #000000 | 1 700 000 |  2009  |  125 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Санкт-Петербург | 12.01.15
46749736-15a6b7 | http://is13.auto.ru/all/images/73/66/60x45/73660570.jpg |  BMW X5 I (E53) Рестайлинг3.0d AT (218 л.с.) 4WD  | #9c9999 | 900 000 |  2003  |  217 000 км  |  3.0d AT (218 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 12.01.15
1001960529-e806e | http://is13.auto.ru/all/images/01/49/60x45/0149b868.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #CACECB | 550 000 |  2003  |  179 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 12.01.15
1004235887-87b6 | http://is3.auto.ru/all/images/61/10/60x45/6110e2b7.jpg |  BMW X5 I (E53) Рестайлинг4.8 AT (360 л.с.) 4WD  | #000000 | 1 180 000 |  2004  |  181 000 км  |  4.8 AT (360 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 12.01.15
1006620799-c8be42 | http://is11.auto.ru/all/images/8b/1e/60x45/8b1e2e7a.jpg |  BMW X5 I (E53)3.0 AT (231 л.с.) 4WD  | #0000FF | 500 000 |  2001  |  241 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Владимир | 12.01.15
47487870-72212 | http://is11.auto.ru/all/images/0a/e7/60x45/0ae7c734.jpg |  BMW X5 I (E53) Рестайлинг3.0d AT (218 л.с.) 4WD  | #9c9999 | 730 000 |  2004  |  280 000 км  |  3.0d AT (218 л.с.) 4WDвнедорожник, дизель, полный  | Покров | 12.01.15
46190780-00d22 | http://is12.auto.ru/all/images/7f/b3/60x45/7fb380dc.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #000000 | 1 725 000 |  2009  |  148 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Воронеж | 12.01.15
1002155339-ee49 | http://is6.auto.ru/all/images/b4/c5/60x45/b4c5e5b0.jpg |  BMW X5 I (E53) Рестайлинг4.4 AT (320 л.с.) 4WD  | #000000 | 700 000 |  2005  |  299 500 км  |  4.4 AT (320 л.с.) 4WDвнедорожник, бензин, полный  | Фрязино | 12.01.15
50245322-b3fa60 | http://is8.auto.ru/all/images/58/db/60x45/58db9ae0.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #9c9999 | 1 250 000 |  2007  |  155 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Архангельск | 12.01.15
1006409839-2c3b | http://is6.auto.ru/all/images/ec/05/60x45/ec053575.jpg |  BMW X5 II (E70) 48i4.8 AT (355 л.с.) 4WD  | #000000 | 1 280 000 |  2007  |  139 000 км  |  4.8 AT (355 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 12.01.15
1006623331-26f08 | http://is1.auto.ru/all/images/10/e1/60x45/10e117b1.jpg |  BMW X5 I (E53)3.0 AT (231 л.с.) 4WD  | #000000 | 510 000 |  2000  |  220 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Воронеж | 12.01.15
1006622711-8bbd0 | http://is11.auto.ru/all/images/01/0a/60x45/010a8122.jpg |  BMW X5 II (E70) 48i4.8 AT (355 л.с.) 4WD  | #000000 | 1 350 000 |  2007  |  130 000 км  |  4.8 AT (355 л.с.) 4WDвнедорожник, бензин, полный  | Санкт-Петербург | 12.01.15
47966986-d85e7 | http://is6.auto.ru/all/images/a1/3a/60x45/a13aecc6.jpg |  BMW X5 I (E53)2.9d AT (184 л.с.) 4WD  | #CACECB | 695 000 |  2003  |  435 000 км  |  2.9d AT (184 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 12.01.15
1006314571-c6e87c | http://is11.auto.ru/all/images/44/b6/60x45/44b6cb8d.jpg |  BMW X5 I (E53)3.0 AT (231 л.с.) 4WD  | #000000 | 550 000 |  2002  |  225 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Тверь | 12.01.15
1006623859-ac2e | http://is3.auto.ru/all/images/ee/7f/60x45/ee7f7dfb.jpg |  BMW X5 II (E70) Рестайлинг 30d3.0d AT (245 л.с.) 4WD  | #FF0000 | 1 950 000 |  2010  |  77 233 км  |  3.0d AT (245 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 12.01.15
49261908-c9df2c | http://is15.auto.ru/all/images/9e/a5/60x45/9ea586d8.jpg |  BMW X5 II (E70) 48i4.8 AT (355 л.с.) 4WD  | #000000 | 1 300 000 |  2007  |  84 000 км  |  4.8 AT (355 л.с.) 4WDвнедорожник, бензин, полный  | Омск | 12.01.15
1005048689-8722 | http://is18.auto.ru/all/images/c3/39/60x45/c3393940.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #CACECB | 490 000 |  2001  |  177 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Орел | 12.01.15
1006624547-de36b5 | http://is2.auto.ru/all/images/0d/eb/60x45/0deb2345.jpg |  BMW X5 I (E53) Рестайлинг4.4 AT (320 л.с.) 4WD  | #000000 | 800 000 |  2006  |  135 000 км  |  4.4 AT (320 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
3013-d0fb | http://is4.auto.ru/all/images/42/69/60x45/4269bd93.jpg |  BMW X5 I (E53)4.6 AT (347 л.с.) 4WD  | #CACECB | 915 600 |  2002  |  10 000 км  |  4.6 AT (347 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
8352294-c6504 | http://is15.auto.ru/all/images/d7/91/60x45/d7919053.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #9c9999 | 1 350 000 |  2007  |  117 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Киров | 12.01.15
1002618227-3996 | http://is2.auto.ru/all/images/67/13/60x45/6713bd1e.jpg |  BMW X5 I (E53)3.0 AT (231 л.с.) 4WD  | #9c9999 | 530 000 |  2002  |  190 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Брянск | 12.01.15
1006263173-14019 | http://is4.auto.ru/all/images/ed/eb/60x45/edebd0e5.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #CACECB | 570 000 |  2002  |  106 350 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1004612163-9ef267 | http://is2.auto.ru/all/images/97/04/60x45/97040a3f.jpg |  BMW X5 II (E70) 30i3.0 AT (272 л.с.) 4WD  | #000000 | 2 027 400 |  2010  |  75 000 км  |  3.0 AT (272 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1004611583-258ae | http://is9.auto.ru/all/images/b9/a7/60x45/b9a7740b.jpg |  BMW X5 II (E70) 30i3.0 AT (272 л.с.) 4WD  | #FFFFFF | 2 027 400 |  2009  |  45 000 км  |  3.0 AT (272 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
49251422-6337c4 | http://is18.auto.ru/all/images/51/a8/60x45/51a88536.jpg |  BMW X5 I (E53) Рестайлинг4.4 AT (320 л.с.) 4WD  | #000000 | 677 000 |  2005  |  105 517 км  |  4.4 AT (320 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1003781302-5d184e | http://is18.auto.ru/all/images/17/83/60x45/1783c4b5.jpg |  BMW X5 II (E70) Рестайлинг 30d3.0d AT (245 л.с.) 4WD  | #000000 | 2 255 000 |  2012  |  91 500 км  |  3.0d AT (245 л.с.) 4WDвнедорожник, дизель, полный  | Санкт-Петербург | 12.01.15
1006629309-2293 | http://is5.auto.ru/all/images/38/9f/60x45/389fbfcf.jpg |  BMW X5 II (E70) Рестайлинг 50i4.4 AT (407 л.с.) 4WD  | #000000 | 2 450 000 |  2012  |  36 000 км  |  4.4 AT (407 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1006630405-a3e0bd | http://is16.auto.ru/all/images/3e/ca/60x45/3ecaf6bd.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #9c9999 | 530 000 |  2002  |  200 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1006615305-548d71 | http://is8.auto.ru/all/images/ca/5b/60x45/ca5b9101.jpg |  BMW X5 II (E70) 30i3.0 AT (272 л.с.) 4WD  | #000000 | 1 370 000 |  2008  |  110 000 км  |  3.0 AT (272 л.с.) 4WDвнедорожник, бензин, полный  | Ижевск | 12.01.15
1006631411-f7743 | http://is8.auto.ru/all/images/24/99/60x45/24990f2d.jpg |  BMW X5 II (E70) 30i3.0 AT (272 л.с.) 4WD  | #0000FF | 1 390 000 |  2009  |  140 000 км  |  3.0 AT (272 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1002936498-bda46 | http://is3.auto.ru/all/images/c2/7b/60x45/c27bad10.jpg |  BMW X5 II (E70) Рестайлинг 40d3.0d AT (306 л.с.) 4WD  | #000000 | 2 400 000 |  2011  |  94 700 км  |  3.0d AT (306 л.с.) 4WDвнедорожник, дизель, полный  | Рязань | 12.01.15
1006631935-f010f | /i/all7/img/no-photo-thumb.gif |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #000000 | 1 450 000 |  2007  |  140 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Санкт-Петербург | 12.01.15
1005181119-a96d4 | http://is18.auto.ru/all/images/b6/df/60x45/b6df3b01.jpg |  BMW X5 I (E53)3.0 AT (231 л.с.) 4WD  | #0000FF | 670 000 |  2003  |  140 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Славянск-на-Кубани | 12.01.15
1006631837-39bea | http://is14.auto.ru/all/images/d3/cb/60x45/d3cb04e2.jpg |  BMW X5 I (E53) Рестайлинг4.4 AT (320 л.с.) 4WD  | #000000 | 680 000 |  2004  |  131 000 км  |  4.4 AT (320 л.с.) 4WDвнедорожник, бензин, полный  | Новомосковск | 12.01.15
1006631327-2e8603 | http://is18.auto.ru/all/images/23/c2/60x45/23c242df.jpg |  BMW X5 II (E70) 30i3.0 AT (272 л.с.) 4WD  | #FFFFFF | 1 100 000 |  2007  |  210 000 км  |  3.0 AT (272 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 12.01.15
1006633441-e6970a | http://is14.auto.ru/all/images/fd/dc/60x45/fddc6a03.jpg |  BMW X5 I (E53)3.0 AT (231 л.с.) 4WD  | #000000 | 570 000 |  2001  |  250 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 13.01.15
1006633719-9a8d5d | http://is17.auto.ru/all/images/fe/75/60x45/fe759b17.jpg |  BMW X5 II (E70) 48i4.8 AT (355 л.с.) 4WD  | #000000 | 1 130 000 |  2007  |  116 000 км  |  4.8 AT (355 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 13.01.15
1006636033-cf597d | http://is9.auto.ru/all/images/a0/9b/60x45/a09b4805.jpg |  BMW X5 I (E53) Рестайлинг3.0d AT (218 л.с.) 4WD  | #CACECB | 770 000 |  2004  |  145 000 км  |  3.0d AT (218 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 13.01.15
1006661655-859996 | http://is3.auto.ru/all/images/64/bc/60x45/64bc7136.jpg |  BMW X5 II (E70) 30i3.0 AT (272 л.с.) 4WD  | #000000 | 1 150 000 |  2007  |  170 000 км  |  3.0 AT (272 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 13.01.15
1005330117-f5f9c2 | http://is4.auto.ru/all/images/f6/e2/60x45/f6e2b987.jpg |  BMW X5 II (E70) Рестайлинг 40d3.0d AT (306 л.с.) 4WD  | #9c9999 | 1 950 000 |  2011  |  96 000 км  |  3.0d AT (306 л.с.) 4WDвнедорожник, дизель, полный  | Брянск | 13.01.15
41906452-198b | http://is13.auto.ru/all/images/4f/eb/60x45/4febf1a1.jpg |  BMW X5 II (E70) Рестайлинг 50i4.4 AT (407 л.с.) 4WD  | #FFFFFF | 2 200 000 |  2010  |  74 000 км  |  4.4 AT (407 л.с.) 4WDвнедорожник, бензин, полный  | Ставрополь | 13.01.15
1002291035-acdd5 | http://is3.auto.ru/all/images/10/1a/60x45/101a9955.jpg |  BMW X5 I (E53) Рестайлинг3.0 AT (231 л.с.) 4WD  | #926547 | 715 000 |  2004  |  125 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Владимир | 13.01.15
1006673745-66678b | http://is8.auto.ru/all/images/89/c3/60x45/89c3525c.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #000000 | 1 380 000 |  2007  |  153 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 13.01.15
1006674051-8cdea | http://is2.auto.ru/all/images/d3/4b/60x45/d34b75c8.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #9c9999 | 1 320 000 |  2007  |  135 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Краснодар | 13.01.15
1006673697-8a08b | http://is14.auto.ru/all/images/4b/34/60x45/4b340014.jpg |  BMW X5 I (E53)3.0 AT (231 л.с.) 4WD  | #000000 | 750 000 |  2003  |  235 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Смоленск | 13.01.15
1006630745-d14e | http://is11.auto.ru/all/images/9e/c2/60x45/9ec251a3.jpg |  BMW X5 I (E53)2.9d AT (184 л.с.) 4WD  | #9c9999 | 700 000 |  2003  |  120 000 км  |  2.9d AT (184 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 13.01.15
1001890923-024c0 | http://is6.auto.ru/all/images/e1/c4/60x45/e1c45320.jpg |  BMW X5 II (E70) Рестайлинг 50i4.4 AT (407 л.с.) 4WD  | #000000 | 2 190 000 |  2011  |  46 400 км  |  4.4 AT (407 л.с.) 4WDвнедорожник, бензин, полный  | Конаково | 13.01.15
1006675263-4857c9 | http://is7.auto.ru/all/images/df/b2/60x45/dfb292d1.jpg |  BMW X5 I (E53) Рестайлинг3.0 AT (231 л.с.) 4WD  | #000000 | 675 000 |  2003  |  175 000 км  |  3.0 AT (231 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 13.01.15
28932692-db2743 | http://is16.auto.ru/all/images/fc/8a/60x45/fc8a9db3.jpg |  BMW X5 II (E70) Рестайлинг 40d3.0d AT (306 л.с.) 4WD  | #000000 | 2 700 000 |  2011  |  68 000 км  |  3.0d AT (306 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 13.01.15
1006620939-6848 | http://is12.auto.ru/all/images/1b/9d/60x45/1b9d915a.jpg |  BMW X5 I (E53) Рестайлинг4.4 AT (320 л.с.) 4WD  | #000000 | 620 000 |  2005  |  173 000 км  |  4.4 AT (320 л.с.) 4WDвнедорожник, бензин, полный  | Москва | 13.01.15
1006675653-a4b69 | http://is6.auto.ru/all/images/c0/08/60x45/c0080218.jpg |  BMW X5 I (E53) Рестайлинг3.0d AT (218 л.с.) 4WD  | #9c9999 | 850 000 |  2005  |  270 000 км  |  3.0d AT (218 л.с.) 4WDвнедорожник, дизель, полный  | Москва | 13.01.15
1006675595-83ea6 | http://is18.auto.ru/all/images/94/3e/60x45/943e8046.jpg |  BMW X5 II (E70) 48i4.8 AT (355 л.с.) 4WD  | #000000 | 1 190 000 |  2007  |  150 000 км  |  4.8 AT (355 л.с.) 4WDвнедорожник, бензин, полный  | Хасавюрт | 13.01.15
1006572975-edb74 | http://is3.auto.ru/all/images/00/54/60x45/0054c1ed.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #34ba2b | 475 000 |  2001  |  286 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Серпухов | 13.01.15
1006675223-b22c | http://is4.auto.ru/all/images/0f/08/60x45/0f08f364.jpg |  BMW X5 II (E70) 48i4.8 AT (355 л.с.) 4WD  | #000000 | 1 300 000 |  2007  |  117 000 км  |  4.8 AT (355 л.с.) 4WDвнедорожник, бензин, полный  | Подольск | 13.01.15
1001954515-6c182 | http://is9.auto.ru/all/images/63/e4/60x45/63e4da47.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #000000 | 1 450 000 |  2007  |  140 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Санкт-Петербург | 13.01.15
1006676117-cc2452 | http://is12.auto.ru/all/images/4e/01/60x45/4e010b52.jpg |  BMW X5 II (E70) Рестайлинг 30d3.0d AT (245 л.с.) 4WD  | #000000 | 2 830 000 |  2013  |  48 500 км  |  3.0d AT (245 л.с.) 4WDвнедорожник, дизель, полный  | Челябинск | 13.01.15
1006676357-3cfbe0 | http://is15.auto.ru/all/images/48/99/60x45/48992b5d.jpg |  BMW X5 II (E70) 30d3.0d AT (235 л.с.) 4WD  | #000000 | 1 690 000 |  2008  |  162 000 км  |  3.0d AT (235 л.с.) 4WDвнедорожник, дизель, полный  | Курск | 13.01.15
49474290-a60e | http://is17.auto.ru/all/images/ed/f7/60x45/edf773cb.jpg |  BMW X5 I (E53)4.4 AT (286 л.с.) 4WD  | #000000 | 680 000 |  2001  |  97 000 км  |  4.4 AT (286 л.с.) 4WDвнедорожник, бензин, полный  | Пушкино | 13.01.15
1006677271-c89d | http://is7.auto.ru/all/images/2e/32/60x45/2e32b910.jpg |  BMW X5 II (E70) 48i4.8 AT (355 л.с.) 4WD  | #000000 | 1 250 000 |  2008  |  60 000 км  |  4.8 AT (355 л.с.) 4WDвнедорожник, бензин, полный  | Великий Новгород | 13.01.15
